term,estimate,std.error,statistic,p.value,model
RFA,3.860679242492326,2.102292129857998,1.8364142583519545,0.06689229365551579,977
OLS,667.3997206347109,163.30862400487786,4.086738987003995,5.0987244506927805e-5,978
OLS + control,100.29786088297053,31.2150657021365,3.213123491074558,0.0013982243844266687,978
OLS + interaction,71.07842814107187,47.52812049062246,1.4955026078739218,0.13541928370251746,978
OLS + quadradic,4.764925045338386,1.2136605972022112,3.9260770732136487,9.855612571109527e-5,978
Matching (logit),19.211804905739005,13.719495497865859,1.4003288173918278,0.16141487514049876,978
Matching (logit + quad),19.40130376773247,13.718572219443075,1.4142363693092903,0.15729251274485526,978
Matching (genetic),19.14622333427606,19.636512573825385,0.9750317558830247,0.3322171938166514,978
SVA,13.686800128343654,10.746434391486622,1.2736131473697363,0.20339466693045588,978
RFA,2.9968250534341663,5.148055396980431,0.5821275845617242,0.5607441829831245,978
OLS,554.9735521440788,128.8456834998788,4.30727314310534,1.9917697619769565e-5,979
OLS + control,67.3262836090302,17.3211523749928,3.88694020764067,1.1528488877581185e-4,979
OLS + interaction,49.21700949169528,22.485709411231216,2.1888128407063845,0.029075938232221262,979
OLS + quadradic,4.739232292850431,1.269472881666802,3.7332284614287143,2.1094785577662685e-4,979
Matching (logit),16.484060685169744,9.764113447934937,1.6882291232140532,0.09136725473769587,979
Matching (logit + quad),16.85556887022756,9.765037288756053,1.726114132675755,0.08432688178512955,979
Matching (genetic),16.492084025783086,13.981451195451877,1.1795688298184606,0.24131523884449713,979
SVA,20.078883518078428,7.031572449005335,2.8555324806357825,0.004475831403638945,979
RFA,6.930657809093894,2.5649407823152695,2.702073224021128,0.007126003125486271,979
OLS,521.5706113062975,148.7622551656593,3.5060681940152403,4.958808669315173e-4,980
OLS + control,94.33199764760478,21.27488868935839,4.4339596331138145,1.1396477765096827e-5,980
OLS + interaction,76.63683174288701,23.87153606501121,3.210385437039995,0.001411512757945498,980
OLS + quadradic,4.303330980552015,1.225564389623776,3.511305498908182,4.8661334285869076e-4,980
Matching (logit),22.859177600710794,12.909255371639475,1.770758803867994,0.07660081920347919,980
Matching (logit + quad),22.46283474879411,12.910952767563735,1.7398278154364892,0.08188925674321867,980
Matching (genetic),22.241840647796625,18.473891386964297,1.20396077804653,0.2317617035218769,980
SVA,14.645261185861202,8.13252828373328,1.8008251155000248,0.07233532984009117,980
RFA,8.372858991346112,4.647465072065936,1.801596969856113,0.07221353519723375,980
OLS,963.5444165650032,142.38855970478699,6.767007255096279,3.7042789558670945e-11,981
OLS + control,126.85701950781896,21.678789799695153,5.8516651842624,8.840701890200905e-9,981
OLS + interaction,78.7451426321272,33.507656139106004,2.350064185487017,0.019161107250221836,981
OLS + quadradic,6.928656506990023,1.2656988127415099,5.4741747698905705,6.991558236557308e-8,981
Matching (logit),50.841644273612644,18.47283307670035,2.752238601546118,0.0059189378410273484,981
Matching (logit + quad),50.742940468520736,18.47399956079875,2.7467219700597845,0.00601941382759222,981
Matching (genetic),50.742940468520786,26.304978849255228,1.929024188132258,0.05608919789383284,981
SVA,0.8192290696996053,7.5054883460337,0.10915066840820951,0.9131269540020055,981
RFA,8.594293753575556,2.7307344627977277,3.147246233810086,0.0017469099213585624,981
OLS,425.5911222537133,131.78300980090606,3.229484004779402,0.0013220268883615731,982
OLS + control,85.07133824365374,17.60437464836856,4.832397625185596,1.800279198908275e-6,982
OLS + interaction,79.66256225282251,20.26060699882706,3.9318941558579357,9.627158550632307e-5,982
OLS + quadradic,5.6974173362813065,1.250836822136926,4.554884566435977,6.604888780063397e-6,982
Matching (logit),22.72593941099767,7.717445755912004,2.9447488365678893,0.003232169238298092,982
Matching (logit + quad),22.760587912904796,7.71720591230977,2.9493301295225542,0.003184635912896161,982
Matching (genetic),22.76058791290509,10.948552786039665,2.0788672583217367,0.039522373605288055,982
SVA,20.279716207134683,6.853979333884411,2.9588236583785257,0.0032351254987307903,982
RFA,7.252351653488563,2.1596180755671615,3.3581639899841744,8.447206094329167e-4,982
OLS,748.6686669737946,147.94063745764,5.06060187274887,5.889808217539372e-7,983
OLS + control,111.45024685894487,22.02259273743372,5.060723239435072,5.890176949141063e-7,983
OLS + interaction,82.2047353135979,29.14557994143482,2.8204872052222063,0.0049871669295531796,983
OLS + quadradic,5.337483312734339,1.2496619001023945,4.2711419083009545,2.331658356010099e-5,983
Matching (logit),72.067075606798,23.88808776966767,3.0168624756271396,0.0025540565570461096,983
Matching (logit + quad),71.77771074133537,23.89662374628447,3.0036758122576046,0.002667393836105114,983
Matching (genetic),71.59841057088359,34.12611816394484,2.0980531751932228,0.03834697290690989,983
SVA,16.985018338795193,8.450398378116065,2.0099665813130385,0.04497353097825901,983
RFA,4.579271550314864,2.1272525102113047,2.152669477804492,0.031824362386585356,983
OLS,576.936309328266,163.7015595437614,3.5243177336623783,4.637244640287129e-4,984
OLS + control,128.82582833842176,25.967125628546956,4.961112376519529,9.640872256442358e-7,984
OLS + interaction,109.44029963590933,33.11330397624352,3.3050250652856956,0.0010184154028314372,984
OLS + quadradic,2.0698651099853973,1.314447452929945,1.5747035801025004,0.11596247788677545,984
Matching (logit),56.69735530689047,21.964189718140652,2.5813542877961493,0.009841352670809865,984
Matching (logit + quad),56.77302940215576,21.96030887039323,2.5852564158920757,0.009730660144401116,984
Matching (genetic),56.73817780227306,31.431050079923402,1.8051632910131308,0.07467536857861973,984
SVA,-1.6034075396355596,8.809089105937636,-0.18201740501805194,0.8556431317791188,984
RFA,0.6237644741475726,2.0491047099441664,0.30440829652115187,0.7609440090850415,984
OLS,553.150978350256,137.9609015099839,4.009476397269162,7.017792497696945e-5,985
OLS + control,79.5564811404144,25.53062734367596,3.1161193209034432,0.0019384696434731124,985
OLS + interaction,62.04944464148387,40.13353720227036,1.5460746539423822,0.12272431052943511,985
OLS + quadradic,5.37842663035795,1.302765467874489,4.128468832638814,4.284255381546401e-5,985
Matching (logit),15.803535092914634,8.161844087892376,1.9362701520307481,0.05283462245153661,985
Matching (logit + quad),15.669368353013143,8.160379377075046,1.9201764561379462,0.05483561445719247,985
Matching (genetic),15.61192780980818,11.676106801408448,1.3370833339692445,0.18472145990897634,985
SVA,23.1501620903921,9.04479393670983,2.5595013277674843,0.010776481673962501,985
RFA,3.804861273326141,3.526457542942359,1.0789471380255131,0.281133591896477,985
OLS,680.6424916012542,137.48544700832443,4.950651188267532,1.014180961332292e-6,986
OLS + control,68.99091840837063,19.071715912882247,3.6174468371652804,3.2794159293592805e-4,986
OLS + interaction,32.776774139930666,28.517163116523562,1.1493700830619782,0.250957329374919,986
OLS + quadradic,3.873294421939709,1.3561532533183165,2.856089024203055,0.004468851066553512,986
Matching (logit),24.317340114245688,11.247428102869453,2.162035613105349,0.030615431245105813,986
Matching (logit + quad),24.511051088810913,11.241144805448535,2.1804764117023483,0.02922216547701127,986
Matching (genetic),24.51105108881106,16.009817778050675,1.5310012536442175,0.1288347214642644,986
SVA,29.359708542115825,7.974429620631722,3.681731476588039,2.5697202971594835e-4,986
RFA,3.7898378804743635,2.289582396355749,1.6552528908793676,0.09850321423068384,986
OLS,488.533819428972,131.8732069398947,3.7045722233147513,2.3545610129890323e-4,987
OLS + control,87.32907482875783,17.996604084831983,4.8525307561975595,1.6342200096445247e-6,987
OLS + interaction,78.19605229010777,20.68669023223704,3.7800175577749595,1.7590302360766082e-4,987
OLS + quadradic,5.894678184368139,1.0927334721546391,5.3944336240978155,1.0661968994537063e-7,987
Matching (logit),0.23999654519799107,6.9144088083873525,0.03470962620938311,0.9723112849487553,987
Matching (logit + quad),0.33317506598043456,6.9175958875428885,0.0481634185339464,0.9615860041164593,987
Matching (genetic),0.2884116901342665,9.866385223998071,0.029231748364412218,0.976735249551439,987
SVA,10.166466812567428,9.509816086961342,1.0690497817835198,0.28556513891988994,987
RFA,2.7990675938452467,4.240536542617034,0.6600739235978406,0.5095115583695288,987
OLS,749.5373339564227,127.71930218665514,5.868630043570178,8.025751083831711e-9,988
OLS + control,73.68834886800363,19.51126518111338,3.7767078753730883,1.7814897870093804e-4,988
OLS + interaction,44.811565622871406,30.90284063462748,1.4500791740374448,0.14766847087080237,988
OLS + quadradic,3.0708152785027933,1.1076585883193617,2.7723481864227746,0.005774695772025704,988
Matching (logit),14.656310822212244,9.596309087005473,1.5272862398793101,0.12668984959719135,988
Matching (logit + quad),14.619991031789928,9.596700337109537,1.5234393612620996,0.12764882073510725,988
Matching (genetic),14.619991031788675,13.667129502320346,1.069719214214408,0.28661318779109946,988
SVA,11.226834565214993,8.185997531353243,1.3714681102962738,0.17084668683840418,988
RFA,1.864032674323641,3.6389533137433827,0.512244184964856,0.6087072181473798,988
OLS,729.9069490616431,148.0801910037835,4.929132952313613,1.1266707221582942e-6,989
OLS + control,102.43332853398765,21.566635000877483,4.749620352448119,2.670550938201829e-6,989
OLS + interaction,77.17731378384926,26.82591233840384,2.8769688355897074,0.004188141285983468,989
OLS + quadradic,5.3955481070793425,1.2265108257677368,4.39910353314818,1.3313409631316287e-5,989
Matching (logit),34.728966631736,14.95655876043377,2.3219891144752065,0.020233521775465193,989
Matching (logit + quad),34.97238550591979,14.952338543978124,2.3389241357168506,0.019339360126138256,989
Matching (genetic),34.15767222122818,21.410826105787127,1.595345833573218,0.11414067304221458,989
SVA,33.54073432127822,7.032951618379528,4.76908361400137,2.4340162566596184e-6,989
RFA,8.400564448615395,2.373902355122558,3.538715242641771,4.397439063885034e-4,989
OLS,453.81811199758715,137.15373979100062,3.3088278357493577,0.0010047017802238963,990
OLS + control,94.80882951838892,22.959088193954212,4.129468414314242,4.264949585965504e-5,990
OLS + interaction,88.5994454224396,27.113450040226937,3.267730417596758,0.0011592943327833037,990
OLS + quadradic,6.102549031296378,1.1813967935635423,5.165537154446447,3.478915444013998e-7,990
Matching (logit),30.284935198550617,15.00653486969206,2.0181164713591255,0.04357913262613085,990
Matching (logit + quad),30.44127807427905,15.003555255593458,2.028937645491076,0.042464641790781917,990
Matching (genetic),30.44127807427834,21.409994248830735,1.4218256072600688,0.15780699738534146,990
SVA,16.990175905361998,7.379145775365792,2.3024583634167026,0.021720839191310865,990
RFA,6.407763932822316,2.048792933850307,3.127580062852019,0.0018656624243160763,990
OLS,600.162989040449,133.71464359309863,4.488386409395665,8.923452065437716e-6,991
OLS + control,63.70129597351656,19.248697535421435,3.3093821468332334,0.001002896843074702,991
OLS + interaction,37.980664636405564,23.9612539705485,1.585086685491867,0.11358396148492143,991
OLS + quadradic,6.677347732646491,1.3133104708407985,5.0843634318788045,5.237425930881956e-7,991
Matching (logit),19.741774014668845,6.032100633064828,3.272785919129854,0.0010649310335998168,991
Matching (logit + quad),19.704892754252487,6.025658565536322,3.2701641720880725,0.001074850837207626,991
Matching (genetic),19.70489275425176,8.544339301604573,2.3061926801702857,0.022707392423410116,991
SVA,36.296961394990774,7.898460048437249,4.595447868622481,5.479384252975833e-6,991
RFA,13.271423368005372,2.928122333063265,4.532400582499375,7.310845007145102e-6,991
OLS,733.5374908389456,143.23717848826038,5.12113892901811,4.348172230947302e-7,992
OLS + control,110.70055644882991,20.994892213866382,5.272737545931106,2.0084995205341944e-7,992
OLS + interaction,91.03595436177844,25.675164663831048,3.545681422250897,4.287158737102677e-4,992
OLS + quadradic,3.7960631766726345,1.2262118496368533,3.0957645514491245,0.002074076437162276,992
Matching (logit),6.895989783977509,12.011679452069519,0.5741070440228393,0.5658953669623741,992
Matching (logit + quad),6.560253889531521,12.015079540250973,0.5460017029062871,0.5850647666439015,992
Matching (genetic),6.560253889528832,17.138392490437216,0.3827811676730642,0.702475259739196,992
SVA,4.8002265724730355,9.845028580665854,0.4875787340932614,0.6260628299888714,992
RFA,7.735241186611644,6.424342557621902,1.204051794752831,0.22914153107613874,992
OLS,428.17378529305506,142.34399785601886,3.0080213549021813,0.0027625848806739047,993
OLS + control,67.57048341395367,28.438184432281954,2.376047724665932,0.017877241173378838,993
OLS + interaction,65.49548447909207,36.53037922672713,1.7929045869628661,0.07359736925330898,993
OLS + quadradic,3.548524951484328,1.3922478501848974,2.548773877447946,0.011110365382431861,993
Matching (logit),-3.461062474344182,5.869206933886099,-0.5896984913518043,0.5553928068414978,993
Matching (logit + quad),-3.5106497166639254,5.867732168066553,-0.5982975391701804,0.5496414183024054,993
Matching (genetic),-3.5435790931763447,8.414749471043939,-0.42111522219053377,0.674772698532226,993
SVA,18.33493387147135,8.133895240234432,2.254139416595548,0.02462126401561454,993
RFA,3.333275517573197,3.313404947873731,1.0059970242128773,0.31490554514812363,993
OLS,614.6870442066864,149.46207079833036,4.1126624361848005,4.575228561022352e-5,994
OLS + control,111.68784995437949,23.357845817578184,4.781598903710875,2.2947410933884096e-6,994
OLS + interaction,88.82460749867508,28.67483314438073,3.0976503699754434,0.0020611766351588917,994
OLS + quadradic,3.6542578284591847,1.3124061422674804,2.7843955546761023,0.005567704749340284,994
Matching (logit),72.68024070955283,29.622722193353294,2.453530105543802,0.01414616976271295,994
Matching (logit + quad),72.81867659337911,29.61859833482875,2.458545666820129,0.013950103341360298,994
Matching (genetic),72.69329201802672,42.31656824046176,1.7178446892231611,0.08895127852728961,994
SVA,12.543639100620814,7.877653315987495,1.592306566114533,0.11195034388109995,994
RFA,1.5281157213507532,2.873339220913088,0.5318257274423552,0.5950838588113185,994
OLS,413.8144770860583,153.89301048145722,2.6889751249353804,0.007407480629094284,995
OLS + control,77.86820241165132,20.942560000363486,3.7181797454704593,2.2350362149119133e-4,995
OLS + interaction,64.41244072436294,21.638623776780964,2.9767346291902284,0.0030557245055591294,995
OLS + quadradic,4.4055313898233495,1.160059219880716,3.7976780101591294,1.6416409146790376e-4,995
Matching (logit),21.981063459721465,10.537834074907606,2.0859185391865447,0.036986002649118215,995
Matching (logit + quad),21.92443078960606,10.537687913545836,2.080573174066292,0.03747299143983547,995
Matching (genetic),21.900251030940126,15.086590720672929,1.4516368499962382,0.1503720907828155,995
